ArchStatus	ArchTime	Availability	BgColorRGB	BloodFlag	BuyPrice	CanBeMixed	ControlledInOrder	ControlledInRecord	DefaultRoute	DoseFormRatio	DoseUnitID	ExtCode	Form	FormUnitID	GenericName	InFluidFormRatio	Infusable	PerNUnits	PharmaID	PharmaName	PharmaStatus	SellPrice	Type	VolumeFormRatio	VolumeUnitID
2	2016-03-19 04:22:24	1	0	8	0.0	1	0	0	4	100.0	12	;L_100_10026544;	5	34	Gabapentin	0.0	0	1.0	1000360	Neurontin Kps 100 mg	1	0.0	1	0.0	19
2	1990-01-01 00:00:00	1	0	8	0.0	1	0	0	4	300.0	12	(null)	5	34	Gabapentin	0.0	0	1.0	1000361	Neurontin Kps 300 mg	1	0.0	1	0.0	19
2	2005-02-04 13:45:45	1	0	8	0.0	1	0	0	4	300.0	12	(null)	5	34	Gabapentin	0.0	0	1.0	1000361	Neurontin Kps 300 mg	1	0.0	1	0.0	19
2	2010-01-28 11:58:49	1	0	8	0.0	1	0	0	4	300.0	12	(null)	5	34	Gabapentin	0.0	0	1.0	1000361	Neurontin Kps 300 mg	1	0.0	1	0.0	19
2	2010-09-21 10:57:56	1	0	8	0.0	1	0	0	4	300.0	12	(null)	5	34	Gabapentin	0.0	0	1.0	1000361	Neurontin Kps 300 mg	1	0.0	1	0.0	19
2	2012-01-16 16:15:42	1	0	8	0.0	1	0	0	4	300.0	12	(null)	5	34	Gabapentin	0.0	0	1.0	1000361	Neurontin Kps 300 mg	1	0.0	1	0.0	19
2	2012-04-26 12:51:24	1	0	8	0.0	1	0	0	4	300.0	12	;L_300_10026546;	5	34	Gabapentin	0.0	0	1.0	1000361	Neurontin Kps 300 mg	1	0.0	1	0.0	19
2	2013-08-29 11:38:58	1	0	8	0.0	1	0	0	4	300.0	12	;L_300_10026546;	5	34	Gabapentin	0.0	0	1.0	1000361	Neurontin Kps 300 mg	1	0.0	1	0.0	19
2	2015-03-24 13:45:46	1	0	8	0.0	1	0	0	4	300.0	12	;L_300_10026546;	5	34	Gabapentin	0.0	0	1.0	1000361	Neurontin Kps 300 mg	1	0.0	1	0.0	19
2	2015-04-10 15:41:26	1	0	8	0.0	1	0	0	4	300.0	12	;L_300_10026546;	5	34	Gabapentin	0.0	0	1.0	1000361	Neurontin Kps 300 mg	1	0.0	1	0.0	19
2	2016-03-19 04:22:24	1	0	8	0.0	1	0	0	4	300.0	12	;L_300_10026546;	5	34	Gabapentin	0.0	0	1.0	1000361	Neurontin Kps 300 mg	1	0.0	1	0.0	19
2	1990-01-01 00:00:00	1	0	8	0.0	1	0	0	2	50.0	12	T76IV;N9IV;	13	19	Ganciclovir	1.0	1	10.0	1000362	Cymevene 500 mg	1	0.0	1	1.0	19
2	2005-02-04 13:45:45	1	0	8	0.0	1	0	0	2	50.0	12	T76IV;N9IV;	13	19	Ganciclovir	1.0	1	10.0	1000362	Cymevene 500 mg	1	0.0	1	1.0	19
2	2005-10-20 02:43:38	1	0	8	0.0	1	0	0	2	50.0	12	T76IV;N9IV;	13	19	Ganciclovir	1.0	1	10.0	1000362	Cymevene Amp 500 mg	1	0.0	1	1.0	19
2	2010-01-28 11:51:52	1	5	8	0.0	1	0	0	2	50.0	12	T76IV;N9IV;	13	19	Ganciclovir	1.0	1	10.0	1000362	Cymevene Amp 500 mg	1	0.0	1	1.0	19
2	2010-09-20 16:56:09	1	5	8	0.0	1	0	0	2	50.0	12	T76IV;N9IV;	13	19	Ganciclovir	1.0	1	10.0	1000362	Cymevene Amp 500 mg	1	0.0	1	1.0	19
2	2012-01-16 16:04:28	1	5	8	0.0	1	0	0	2	50.0	12	T76IV;N9IV;	13	19	Ganciclovir	1.0	1	10.0	1000362	Cymevene Amp 500 mg	1	0.0	1	1.0	19
2	2012-12-04 12:27:34	1	5	8	0.0	1	0	0	2	50.0	12	;L_500_1683;T76IV;N9IV;	13	19	Ganciclovir	1.0	1	10.0	1000362	Cymevene Amp 500 mg	1	0.0	1	1.0	19
2	2013-08-25 18:09:52	1	5	8	0.0	1	0	0	2	50.0	12	;L_500_1683;T76IV;N9IV;	13	19	Ganciclovir	1.0	1	10.0	1000362	Cymevene Amp 500 mg	1	0.0	1	1.0	19
2	2013-08-29 10:57:39	1	5	8	0.0	1	0	0	2	50.0	12	;L_500_1683;T76IV;N9IV;	13	19	Ganciclovir	1.0	1	10.0	1000362	Cymevene Amp 500 mg	1	0.0	1	1.0	19
2	2015-03-24 12:48:22	1	5	8	0.0	1	0	0	2	50.0	12	;L_500_1683;T76IV;N9IV;	13	19	Ganciclovir	1.0	1	10.0	1000362	Cymevene Amp 500 mg	1	0.0	1	1.0	19
2	2015-04-10 15:32:35	1	5	8	0.0	1	0	0	2	50.0	12	;L_500_1683;T76IV;N9IV;	13	19	Ganciclovir	1.0	1	10.0	1000362	Cymevene Amp 500 mg	1	0.0	1	1.0	19
2	2015-05-07 14:48:55	1	5	8	0.0	1	0	0	2	50.0	12	;L_500_1683;T76IV;N9IV;	13	19	Ganciclovir	1.0	1	10.0	1000362	Cymevene Amp 500 mg	1	0.0	1	1.0	19
2	2016-03-19 04:22:24	1	5	8	0.0	1	0	0	2	50.0	12	;L_500_1683;T76IV;N9IV;	13	19	Ganciclovir	1.0	1	10.0	1000362	Cymevene Amp 500 mg	1	0.0	1	1.0	19
2	1990-01-01 00:00:00	1	0	8	0.0	1	0	0	2	40.0	12	T76IVA;N9IV;	13	19	Gentamycin	1.0	1	1.0	1000363	Garamycin	1	0.0	1	1.0	19
2	2005-02-04 13:45:45	1	0	8	0.0	1	0	0	2	40.0	12	T76IVA;N9IV;	13	19	Gentamycin	1.0	1	1.0	1000363	Garamycin	1	0.0	1	1.0	19
2	2005-10-20 02:43:38	1	0	8	0.0	1	0	0	8	40.0	12	T76IVA;N9IV;	13	19	Gentamycin	1.0	1	1.0	1000363	Garamycin Inj Lsg	1	0.0	1	1.0	19
2	2005-12-11 02:27:55	1	0	8	0.0	1	0	0	8	40.0	12	T76IVA;N9IV;T76IV;	13	19	Gentamycin	1.0	1	1.0	1000363	Garamycin Inj Lsg	1	0.0	1	1.0	19
2	2005-12-31 02:26:24	1	0	8	0.0	1	0	0	7	40.0	12	T76IVA;N9IV;T76IV;	13	19	Gentamycin	1.0	0	1.0	1000363	Garamycin Inj Lsg	1	0.0	1	1.0	19
2	2006-01-06 02:26:30	1	0	8	0.0	1	0	0	7	40.0	12	T76IVA;N9IV;T76IV;	13	19	Gentamycin	1.0	0	1.0	1000363	Garamycin Inj Lsg	1	0.0	1	1.0	19
2	2006-01-07 02:23:11	1	0	8	0.0	1	0	0	1	40.0	12	T76IVA;N9IV;T76IV;	13	19	Gentamycin	1.0	0	1.0	1000363	Garamycin Inj Lsg	1	0.0	1	1.0	19
2	2010-01-28 11:54:08	1	5	8	0.0	1	0	0	1	40.0	12	T76IVA;N9IV;T76IV;	13	19	Gentamycin	1.0	1	1.0	1000363	Garamycin Inj Lsg	1	0.0	1	1.0	19
2	2010-09-21 09:00:36	1	5	8	0.0	1	0	0	1	40.0	12	T76IVA;N9IV;T76IV;	13	19	Gentamycin	1.0	1	1.0	1000363	Garamycin Inj Lsg	1	0.0	1	1.0	19
2	2012-01-16 16:09:22	1	5	8	0.0	1	0	0	1	40.0	12	T76IVA;N9IV;T76IV;	13	19	Gentamycin	1.0	1	1.0	1000363	Garamycin Inj Lsg	1	0.0	1	1.0	19
2	2012-04-25 16:16:48	1	5	8	0.0	1	0	0	1	40.0	12	;L_80_10056147;T76IVA;N9IV;T76IV;	13	19	Gentamycin	1.0	1	2.0	1000363	Garamycin Inj Lsg	1	0.0	1	1.0	19
2	2012-12-04 09:16:20	1	5	8	0.0	1	0	0	1	40.0	12	;L_80_10059587;T76IVA;N9IV;T76IV;	13	19	Gentamycin	1.0	1	2.0	1000363	Garamycin Inj Lsg	1	0.0	1	1.0	19
2	2013-08-25 18:52:28	1	5	8	0.0	1	0	0	1	40.0	12	;L_80_10059587;T76IVA;N9IV;T76IV;	13	19	Gentamycin	1.0	1	2.0	1000363	Garamycin Inj Lsg	1	0.0	1	1.0	19
2	2013-08-29 11:08:30	1	5	8	0.0	1	0	0	1	40.0	12	;L_80_10059587;T76IVA;N9IV;T76IV;	13	19	Gentamycin	1.0	1	2.0	1000363	Garamycin Inj Lsg	1	0.0	1	1.0	19
2	2015-03-24 12:56:10	1	5	8	0.0	1	0	0	1	40.0	12	;L_80_10059587;T76IVA;N9IV;T76IV;	13	19	Gentamycin	1.0	1	2.0	1000363	Garamycin Inj Lsg	1	0.0	1	1.0	19
2	2015-04-10 16:04:30	1	5	8	0.0	1	0	0	1	40.0	12	;L_80_10059587;T76IVA;N9IV;T76IV;	13	19	Gentamycin	1.0	1	2.0	1000363	Garamycin Inj Lsg	1	0.0	1	1.0	19
2	2015-05-07 15:17:01	1	5	8	0.0	1	0	0	1	40.0	12	;L_80_10059587;T76IVA;N9IV;T76IV;	13	19	Gentamycin	1.0	1	2.0	1000363	Garamycin Inj Lsg	1	0.0	1	1.0	19
2	2016-03-19 04:22:24	1	5	8	0.0	1	0	0	1	40.0	12	;L_80_10059587;T76IVA;N9IV;T76IV;	13	19	Gentamycin	1.0	1	2.0	1000363	Garamycin Inj Lsg	1	0.0	1	1.0	19
2	1990-01-01 00:00:00	1	0	8	0.0	1	0	0	4	80.0	12	T76IVA;N9IV;	5	34	Gentamycin/Polymyxin	0.0	0	1.0	1000365	Gentamycin/Polymyxin 80/100 Kps	1	0.0	1	0.0	19
2	2005-02-04 13:45:45	1	0	8	0.0	1	0	0	4	80.0	12	T76IVA;N9IV;	5	34	Gentamycin/Polymyxin	0.0	0	1.0	1000365	Gentamycin/Polymyxin 80/100 Kps	1	0.0	1	0.0	19
2	2005-10-20 02:43:38	1	0	8	0.0	1	0	0	4	80.0	12	T76IVA;N9IV;	5	34	Gentamycin/Polymyxin	0.0	0	1.0	1000365	Gentamycin/Polymyxin 80/100 Kps	1	0.0	1	0.0	19
2	2006-02-21 02:49:40	1	0	8	0.0	1	0	0	4	80.0	12	T76IVA;N9IV;	5	34	Gentamycin/Polymyxin	0.0	0	1.0	1000365	SDD Gentamycin/Polymyxin Kps	1	0.0	1	0.0	19
2	2010-01-28 12:04:07	1	5	8	0.0	1	0	0	4	80.0	12	T76IVA;N9IV;	5	34	Gentamycin/Polymyxin	0.0	0	1.0	1000365	SDD Gentamycin/Polymyxin Kps	1	0.0	1	0.0	19
2	2010-09-21 12:26:00	1	5	8	0.0	1	0	0	4	80.0	12	T76IVA;N9IV;	5	34	Gentamycin/Polymyxin	0.0	0	1.0	1000365	SDD Gentamycin/Polymyxin Kps	1	0.0	1	0.0	19
2	2012-01-16 16:20:29	1	5	8	0.0	1	0	0	4	80.0	12	T76IVA;N9IV;	5	34	Gentamycin/Polymyxin	0.0	0	1.0	1000365	SDD Gentamycin/Polymyxin Kps	1	0.0	1	0.0	19
2	2013-08-25 18:52:43	1	5	8	0.0	1	0	0	4	80.0	12	T76IVA;N9IV;	5	34	Gentamycin/Polymyxin	0.0	0	1.0	1000365	SDD Gentamycin/Polymyxin Kps	1	0.0	1	0.0	19
2	2013-08-29 12:03:53	1	5	8	0.0	1	0	0	4	80.0	12	T76IVA;N9IV;	5	34	Gentamycin/Polymyxin	0.0	0	1.0	1000365	SDD Gentamycin/Polymyxin Kps	1	0.0	1	0.0	19
2	2015-03-24 13:55:32	1	5	8	0.0	1	0	0	4	80.0	12	T76IVA;N9IV;	5	34	Gentamycin/Polymyxin	0.0	0	1.0	1000365	SDD Gentamycin/Polymyxin Kps	1	0.0	1	0.0	19
2	2015-04-10 15:50:34	1	5	8	0.0	1	0	0	4	80.0	12	T76IVA;N9IV;	5	34	Gentamycin/Polymyxin	0.0	0	1.0	1000365	SDD Gentamycin/Polymyxin Kps	1	0.0	1	0.0	19
2	2016-03-19 04:22:24	1	5	8	0.0	1	0	0	4	80.0	12	T76IVA;N9IV;	5	34	Gentamycin/Polymyxin	0.0	0	1.0	1000365	SDD Gentamycin/Polymyxin Kps	1	0.0	1	0.0	19
2	1990-01-01 00:00:00	1	0	8	0.0	1	0	0	1	1.0	12	(null)	7	19	Glucagon	0.0	0	1.0	1000366	Glucagon Novo Inj Lsg 1 mg	1	0.0	1	0.0	19
2	2005-02-04 13:45:45	1	0	8	0.0	1	0	0	1	1.0	12	(null)	7	19	Glucagon	0.0	0	1.0	1000366	Glucagon Novo Inj Lsg 1 mg	1	0.0	1	0.0	19
1	2005-05-28 02:32:04	1	0	8	0.0	1	0	0	1	1.0	12	(null)	7	19	Glucagon	0.0	0	1.0	1000366	Glucagon Novo Inj Lsg 1 mg	1	0.0	1	0.0	19
2	2005-12-11 02:27:55	1	0	8	0.0	1	0	0	1	1.0	12	T76IV;	7	19	Glucagon	0.0	0	1.0	1000366	Glucagon Novo Inj Lsg 1 mg	1	0.0	1	0.0	19
2	2006-05-03 02:36:09	1	0	8	0.0	1	0	0	1	1.0	12	T76IV;	7	19	Glucagon	0.0	0	1.0	1000366	Glucagon Novo Inj Lsg 1 mg	1	0.0	1	0.0	19
2	2010-01-28 11:54:10	1	0	8	0.0	1	0	0	1	1.0	12	T76IV;	7	19	Glucagon	0.0	0	1.0	1000366	Glucagon Novo Inj Lsg 1 mg	1	0.0	1	0.0	19
2	2010-09-21 09:00:57	1	0	8	0.0	1	0	0	1	1.0	12	T76IV;	7	19	Glucagon	0.0	0	1.0	1000366	Glucagon Novo Inj Lsg 1 mg	1	0.0	1	0.0	19
2	2011-10-14 12:46:09	1	0	8	0.0	1	0	0	1	1.0	12	T76IV;	7	19	Glucagon	0.0	0	1.0	1000366	Glucagon Novo Inj Lsg 1 mg	1	0.0	1	0.0	19
2	2012-04-25 16:19:19	1	0	8	0.0	1	0	0	1	1.0	12	;L_1_10026353;T76IV;	7	19	Glucagon	1.0	0	1.0	1000366	Glucagon Novo Inj Lsg 1 mg	1	0.0	1	1.0	19
2	2016-03-19 04:22:24	1	0	8	0.0	1	0	0	1	1.0	12	;L_1_10026353;T76IV;	7	19	Glucagon	1.0	0	1.0	1000366	Glucagon Novo Inj Lsg 1 mg	1	0.0	1	1.0	19
2	1990-01-01 00:00:00	1	0	8	0.0	1	0	0	5	1.7	24	T76E01;	10	1	Glycerol	0.0	0	1.0	1000367	Bulboid Supp	1	0.0	1	0.0	19
2	2005-02-04 13:45:45	1	0	8	0.0	1	0	0	5	1.7	24	T76E01;	10	1	Glycerol	0.0	0	1.0	1000367	Bulboid Supp	1	0.0	1	0.0	19
2	2006-05-03 02:36:09	1	0	8	0.0	1	0	0	5	1.7	24	T76E01;	10	1	Glycerol	0.0	0	1.0	1000367	Bulboid Supp	1	0.0	1	0.0	19
2	2007-02-22 04:58:54	1	0	8	0.0	0	0	0	5	0.5882352941176471	24	T76E01;	10	1	Glycerol	0.0	0	1.7	1000367	Bulboid Supp	1	0.0	1	0.0	19
2	2010-01-28 11:50:23	1	0	8	0.0	0	0	0	5	0.5882352941176471	24	T76E01;	10	1	Glycerol	0.0	0	1.7	1000367	Bulboid Supp	1	0.0	1	0.0	19
2	2010-09-20 16:42:59	1	0	8	0.0	0	0	0	5	0.5882352941176471	24	T76E01;	10	1	Glycerol	0.0	0	1.7	1000367	Bulboid Supp	1	0.0	1	0.0	19
2	2011-12-13 09:16:07	1	0	8	0.0	0	0	0	5	0.5882352941176471	24	T76E01;	10	1	Glycerol	0.0	1	1.7	1000367	Bulboid Supp	1	0.0	1	0.0	19
2	2011-12-14 09:32:46	1	0	8	0.0	0	0	0	61	0.5882352941176471	24	T76E01;	10	1	Glycerol	0.0	0	1.7	1000367	Bulboid Supp	1	0.0	1	0.0	19
2	2012-01-16 16:02:04	1	0	8	0.0	0	0	0	61	0.5882352941176471	24	T76E01;	10	1	Glycerol	0.0	0	1.7	1000367	Bulboid Supp	1	0.0	1	0.0	19
2	2012-04-25 10:57:28	1	0	8	0.0	0	0	0	61	0.5882352941176471	24	;L_1_10030441;T76E01;	10	1	Glycerol	0.0	0	1.7	1000367	Bulboid Supp	1	0.0	1	0.0	19
2	2013-08-14 13:38:45	1	0	8	0.0	0	0	0	61	0.5882352941176471	24	;L_1_10030441;T76E01;	10	1	Glycerol	0.0	0	1.7	1000367	Bulboid Supp	1	0.0	1	0.0	19
2	2013-08-27 17:12:47	1	0	8	0.0	0	0	0	61	0.5882352941176471	24	;L_1_10030441;T76E01;	10	1	Glycerol	0.0	0	1.7	1000367	Bulboid Supp	1	0.0	1	0.0	19
2	2015-03-24 12:43:46	1	0	8	0.0	0	0	0	61	0.5882352941176471	24	;L_1_10030441;T76E01;	10	1	Glycerol	0.0	0	1.7	1000367	Bulboid Supp	1	0.0	1	0.0	19
2	2015-04-10 15:29:07	1	0	8	0.0	0	0	0	61	0.5882352941176471	24	;L_1_10030441;T76E01;	10	1	Glycerol	0.0	0	1.7	1000367	Bulboid Supp	1	0.0	1	0.0	19
2	2015-04-28 17:19:55	1	0	8	0.0	0	0	0	61	0.5882352941176471	24	;L_1_10030441;T76E01;	10	1	Glycerol	0.0	0	1.7	1000367	Bulboid Supp	1	0.0	1	0.0	19
2	2015-05-07 14:54:46	1	0	8	0.0	0	0	0	61	0.5882352941176471	24	;L_1_10030441;T76E01;	10	1	Glycerol	0.0	0	1.7	1000367	Bulboid Supp	1	0.0	1	0.0	19
2	2016-03-19 04:22:24	1	0	8	0.0	0	0	0	61	0.5882352941176471	24	;L_1_10030441;T76E01;	10	1	Glycerol	0.0	0	1.7	1000367	Bulboid Supp	1	0.0	1	0.0	19
2	1990-01-01 00:00:00	1	0	8	0.0	1	0	0	33	350.0	1	(null)	31	0	Glycerol	0.0	0	1.0	1000368	Neo Decongestine Past	1	0.0	1	0.0	19
2	2005-02-04 13:45:45	1	0	8	0.0	1	0	0	33	350.0	1	(null)	31	0	Glycerol	0.0	0	1.0	1000368	Neo Decongestine Past	1	0.0	1	0.0	19
2	2006-05-03 02:36:09	1	0	8	0.0	1	0	0	33	350.0	1	(null)	31	0	Glycerol	0.0	0	1.0	1000368	Neo Decongestine Past	1	0.0	1	0.0	19
2	2010-01-28 11:58:27	1	0	8	0.0	1	0	0	33	350.0	1	(null)	31	0	Glycerol	0.0	0	1.0	1000368	Neo Decongestine Past	1	0.0	1	0.0	19
2	2010-09-21 10:54:30	1	0	8	0.0	1	0	0	33	350.0	1	(null)	31	0	Glycerol	0.0	0	1.0	1000368	Neo Decongestine Past	1	0.0	1	0.0	19
2	2016-03-19 04:22:24	1	0	8	0.0	1	0	0	33	350.0	1	(null)	31	0	Glycerol	0.0	0	1.0	1000368	Neo Decongestine Past	1	0.0	1	0.0	19
2	2016-03-23 13:44:13	0	0	8	0.0	1	0	0	33	350.0	1	(null)	31	0	Glycerol	0.0	0	1.0	1000368	Neo Decongestine Past	1	0.0	1	0.0	19
2	1990-01-01 00:00:00	1	0	8	0.0	1	0	0	4	0.3333333333333333	12	T76E01;	6	22	Codeinphosphat, Guaifenesin	0.0	0	30.0	1000369	Resyl Plus	1	0.0	1	0.0	19
2	2005-02-04 13:45:45	1	0	8	0.0	1	0	0	4	0.3333333333333333	12	T76E01;	6	22	Codeinphosphat, Guaifenesin	0.0	0	30.0	1000369	Resyl Plus	1	0.0	1	0.0	19
1	2005-05-28 02:32:04	1	0	8	0.0	1	0	0	4	0.333333	12	T76E01;	6	22	Codeinphosphat, Guaifenesin	0.0	0	30.0	1000369	Resyl Plus	1	0.0	1	0.0	19
2	2010-01-28 12:03:19	1	0	8	0.0	1	0	0	4	0.3333333333333333	12	T76E01;	6	22	Codeinphosphat, Guaifenesin	0.0	0	30.0	1000369	Resyl Plus	1	0.0	1	0.0	19
2	2010-09-21 12:18:12	1	0	8	0.0	1	0	0	4	0.3333333333333333	12	T76E01;	6	22	Codeinphosphat, Guaifenesin	0.0	0	30.0	1000369	Resyl Plus	1	0.0	1	0.0	19
2	2012-01-16 16:19:37	1	0	8	0.0	1	0	0	4	0.3333333333333333	12	T76E01;	6	22	Codeinphosphat, Guaifenesin	0.0	0	30.0	1000369	Resyl Plus	1	0.0	1	0.0	19
2	2012-04-26 16:37:58	1	0	8	0.0	1	0	0	4	0.3333333333333333	12	;L_10_10030486;T76E01;	6	22	Codeinphosphat, Guaifenesin	0.0	0	30.0	1000369	Resyl Plus	1	0.0	1	0.0	19
2	2013-08-27 17:22:56	1	0	8	0.0	1	0	0	4	0.3333333333333333	12	;L_10_10030486;T76E01;	6	22	Codeinphosphat, Guaifenesin	0.0	0	30.0	1000369	Resyl Plus	1	0.0	1	0.0	19
2	2013-08-28 11:24:08	1	0	8	0.0	1	0	0	4	0.3333333333333333	12	;L_10_10030486;T76E01;	6	22	Codeinphosphat, Guaifenesin	0.0	0	30.0	1000369	Resyl Plus	1	0.0	1	0.0	19
2	2015-03-24 13:53:48	1	0	8	0.0	1	0	0	4	0.3333333333333333	12	;L_10_10030486;T76E01;	6	22	Codeinphosphat, Guaifenesin	0.0	0	30.0	1000369	Resyl Plus	1	0.0	1	0.0	19
2	2015-04-10 15:49:11	1	0	8	0.0	1	0	0	4	0.3333333333333333	12	;L_10_10030486;T76E01;	6	22	Codeinphosphat, Guaifenesin	0.0	0	30.0	1000369	Resyl Plus	1	0.0	1	0.0	19
2	2016-03-19 04:22:24	1	0	8	0.0	1	0	0	4	0.3333333333333333	12	;L_10_10030486;T76E01;	6	22	Codeinphosphat, Guaifenesin	0.0	0	30.0	1000369	Resyl Plus	1	0.0	1	0.0	19
2	1990-01-01 00:00:00	1	0	8	0.0	1	0	0	1	5.0	12	T76BIV;N9IV;	1	19	Haloperidol	0.0	0	1.0	1000370	Haldol Inj Lsg 5 mg/ml	1	0.0	1	0.0	19
2	2005-02-04 13:45:45	1	0	8	0.0	1	0	0	1	5.0	12	T76BIV;N9IV;	1	19	Haloperidol	0.0	0	1.0	1000370	Haldol Inj Lsg 5 mg/ml	1	0.0	1	0.0	19
1	2005-05-28 02:32:04	1	0	8	0.0	1	0	0	1	5.0	12	T76BIV;N9IV;	1	19	Haloperidol	0.0	0	1.0	1000370	Haldol Inj Lsg 5 mg/ml	1	0.0	1	0.0	19
2	2005-12-11 02:27:55	1	0	8	0.0	1	0	0	1	5.0	12	T76BIV;N9IV;T76IV;	1	19	Haloperidol	0.0	0	1.0	1000370	Haldol Inj Lsg 5 mg/ml	1	0.0	1	0.0	19
2	2005-12-31 02:26:24	1	0	8	0.0	1	0	0	7	5.0	12	T76BIV;N9IV;T76IV;	1	19	Haloperidol	0.0	0	1.0	1000370	Haldol Inj Lsg 5 mg/ml	1	0.0	1	0.0	19
2	2006-01-06 02:26:30	1	0	8	0.0	1	0	0	7	5.0	12	T76BIV;N9IV;T76IV;	1	19	Haloperidol	0.0	0	1.0	1000370	Haldol Inj Lsg 5 mg/ml	1	0.0	1	0.0	19
2	2006-01-07 02:23:11	1	0	8	0.0	1	0	0	1	5.0	12	T76BIV;N9IV;T76IV;	1	19	Haloperidol	0.0	0	1.0	1000370	Haldol Inj Lsg 5 mg/ml	1	0.0	1	0.0	19
2	2006-02-21 02:49:40	1	0	8	0.0	1	0	0	1	5.0	12	T76BIV;N9IV;T76IV;	1	19	Haloperidol	0.0	0	1.0	1000370	Haldol Inj Lsg	1	0.0	1	0.0	19
2	2010-01-28 11:54:20	1	4	8	0.0	1	0	0	1	5.0	12	T76BIV;N9IV;T76IV;	1	19	Haloperidol	0.0	0	1.0	1000370	Haldol Inj Lsg	1	0.0	1	0.0	19
2	2012-01-16 16:09:49	1	4	8	0.0	1	0	0	1	5.0	12	T76BIV;N9IV;T76IV;	1	19	Haloperidol	0.0	0	1.0	1000370	Haldol Inj Lsg	1	0.0	1	0.0	19
2	2012-04-25 16:29:16	1	4	8	0.0	1	0	0	1	5.0	12	;L_5_10031202;T76BIV;N9IV;T76IV;	1	19	Haloperidol	0.0	0	1.0	1000370	Haldol Inj Lsg	1	0.0	1	0.0	19
2	2012-12-05 15:01:26	1	4	8	0.0	1	0	0	1	5.0	12	;L_5_10031202;T76BIV;N9IV;T76IV;T76exc;	1	19	Haloperidol	0.0	0	1.0	1000370	Haldol Inj Lsg	1	0.0	1	0.0	19
2	2013-08-25 18:56:58	1	4	8	0.0	1	0	0	1	5.0	12	;L_5_10031202;T76BIV;N9IV;T76IV;T76exc;	1	19	Haloperidol	0.0	0	1.0	1000370	Haldol Inj Lsg	1	0.0	1	0.0	19
2	2013-08-27 17:17:01	1	4	8	0.0	1	0	0	1	5.0	12	;L_5_10031202;T76BIV;N9IV;T76IV;T76exc;	1	19	Haloperidol	0.0	0	1.0	1000370	Haldol Inj Lsg	1	0.0	1	0.0	19
2	2015-03-24 12:57:05	1	4	8	0.0	1	0	0	1	5.0	12	;L_5_10031202;T76BIV;N9IV;T76IV;T76exc;	1	19	Haloperidol	0.0	0	1.0	1000370	Haldol Inj Lsg	1	0.0	1	0.0	19
2	2015-04-10 16:04:58	1	4	8	0.0	1	0	0	1	5.0	12	;L_5_10031202;T76BIV;N9IV;T76IV;T76exc;	1	19	Haloperidol	0.0	0	1.0	1000370	Haldol Inj Lsg	1	0.0	1	0.0	19
2	2016-03-19 04:22:24	1	4	8	0.0	1	0	0	1	5.0	12	;L_5_10031202;T76BIV;N9IV;T76IV;T76exc;	1	19	Haloperidol	0.0	0	1.0	1000370	Haldol Inj Lsg	1	0.0	1	0.0	19
2	2016-04-21 10:51:56	1	4	8	0.0	1	0	0	1	5.0	12	;L_5_10031202;T76BIV;N9IV;T76IV;T76exc;	1	19	Haloperidol	0.0	0	1.0	1000370	Haldol Inj Lsg	1	0.0	1	0.0	19
2	2016-06-01 15:55:10	1	4	8	0.0	1	0	0	1	5.0	12	;L_5_10031202;T76BIV;N9IV;T76IV;T76exc;	1	19	Haloperidol	0.0	0	1.0	1000370	Haldol Inj Lsg	1	0.0	1	0.0	19
2	1990-01-01 00:00:00	1	0	8	0.0	1	0	0	4	0.1	12	(null)	6	22	Haloperidol	0.0	0	20.0	1000371	Haldol Trpf 2mg/ml	1	0.0	1	0.0	19
2	2005-02-04 13:45:45	1	0	8	0.0	1	0	0	4	0.1	12	(null)	6	22	Haloperidol	0.0	0	20.0	1000371	Haldol Trpf 2mg/ml	1	0.0	1	0.0	19
1	2005-05-28 02:32:04	1	0	8	0.0	1	0	0	4	0.1	12	(null)	6	22	Haloperidol	0.0	0	20.0	1000371	Haldol Trpf 2mg/ml	1	0.0	1	0.0	19
2	2010-01-28 11:54:24	1	4	8	0.0	1	0	0	4	0.1	12	(null)	6	22	Haloperidol	0.0	0	20.0	1000371	Haldol Trpf 2mg/ml	1	0.0	1	0.0	19
2	2010-09-21 09:34:10	1	4	8	0.0	1	0	0	4	0.1	12	(null)	6	22	Haloperidol	0.0	0	20.0	1000371	Haldol Trpf 2mg/ml	1	0.0	1	0.0	19
2	2012-01-16 16:09:53	1	4	8	0.0	1	0	0	4	0.1	12	(null)	6	22	Haloperidol	0.0	0	20.0	1000371	Haldol Trpf 2mg/ml	1	0.0	1	0.0	19
2	2012-04-25 16:44:27	1	4	8	0.0	1	1	0	4	0.1	12	;L_30_10031207;	6	22	Haloperidol	0.05	0	300.0	1000371	Haldol Trpf 2mg/ml	1	0.0	1	0.05	19
2	2012-12-05 15:01:38	1	4	8	0.0	1	1	0	4	0.1	12	;L_30_10031207;T76exc;	6	22	Haloperidol	0.05	0	300.0	1000371	Haldol Trpf 2mg/ml	1	0.0	1	0.05	19
2	2013-08-25 18:57:01	1	4	8	0.0	1	1	0	4	0.1	12	;L_30_10031207;T76exc;	6	22	Haloperidol	0.05	0	300.0	1000371	Haldol Trpf 2mg/ml	1	0.0	1	0.05	19
